country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
GRD,104.97925,,103.42246,,102.16648,104.99405,115.81569,128.59008,,,111.89873,109.94012,102.74914,97.63514,97.1079,99.55654,
GTM,,122.10521,120.10659,121.83178,122.50838,121.63181,133.86761,114.44969,110.7549,97.4623,98.53035,100.22158,102.91581,116.06337,103.94484,104.59575,
GUY,108.38995,,90.07115,89.38591,89.57811,94.31391,85.71429,94.66683,94.71123,91.32666,,,,,,,
HKG,,,,,,,,,,112.39242,117.70585,122.13069,119.42927,111.43442,111.80983,117.2294,
HND,118.31378,115.30294,108.23597,115.7498,,105.70261,102.95162,105.87693,103.28481,100.27935,96.11274,99.04166,100.70317,94.05925,90.51027,,
HRV,103.4983,,101.2077,95.34805,90.90256,90.32272,90.05872,92.00632,94.84165,102.1592,103.49636,97.388,99.23627,97.98671,,,
HUN,98.16032,94.95538,96.34907,98.87476,99.43683,103.94264,101.41338,100.43142,97.84767,98.93708,100.13436,107.34216,101.36891,97.0714,95.15468,,
IDN,113.08823,107.08983,109.98928,110.53224,113.21913,113.55797,110.71836,115.15658,117.43168,106.97861,107.03923,110.16031,111.1325,102.96694,102.17675,100.5169,
IND,126.29337,126.7507,125.61404,126.0252,123.63245,123.38731,112.87788,118.33088,110.38218,,106.78865,101.74861,103.07265,105.38116,100.62381,101.47116,
IRL,99.52607,96.85719,95.03253,98.88307,99.85778,100.09188,103.20228,103.4485,100.12868,,99.83004,99.02776,98.24878,97.86798,95.66224,,
IRN,104.32078,100.75713,98.45772,102.58883,101.15007,99.94751,101.61316,99.86923,101.38132,103.0594,108.81011,103.96821,102.47265,104.26775,104.64126,,
IRQ,,108.88556,,,109.1319,,,,,,,,,,,,
ISL,92.95648,93.31166,96.38554,101.43139,104.87562,99.35675,97.65968,98.75539,98.58624,95.73086,96.71533,97.39677,99.42401,102.15574,102.45399,,
ISR,101.3691,105.40091,102.02012,99.84408,105.4434,100.75776,102.03228,109.84853,103.08731,105.72931,101.67311,101.12265,107.58751,,104.87567,,
