country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
DJI,95.3982443394,93.1942232989,94.5345836065,96.7152711915,94.6798052121,96.3149788053,97.3572736015,97.0227618273,98.5465652365,100.9378811309,102.0406817766,102.063824587,100.0,96.3658210855,96.8550271126,99.1565222789,98.3427565984,95.0483955949,102.4810875308
DMA,94.3069546503,100.8081642376,97.6993107968,99.5075669179,96.1403728618,99.7593197413,112.5141439088,107.2827011165,101.845849222,101.0154933349,96.9710739456,94.2965729338,100.0,106.456852266,102.7843694406,99.9798548494,104.1550669867,106.8163223054,96.8863130114
DNK,99.3759463026,97.0183964544,98.9047098597,98.6733896928,100.1253711142,100.6073551493,98.9933789661,99.6327807788,99.735722348,100.3968952742,100.8689868955,99.3765074893,100.0,99.7651381577,99.3847280281,98.7262836161,102.3401154592,102.0565533637,99.1199818787
DOM,90.4895498183,95.0350386677,92.0246262855,94.9376205746,98.1080228007,92.1304619693,97.7646833975,95.8158998579,94.0908622509,94.6864086379,92.4242362308,92.0886282795,100.0,104.481125901,99.7300977432,94.9854918471,99.2678142253,109.9584120466,99.291797142
DZA,61.6248545105,68.8872199121,87.6627490125,101.0081722716,100.6546878384,122.9104559715,90.9395280968,119.5362856718,139.423924752,154.4967814805,150.3603067767,143.4029715333,100.0,82.5372236418,93.880987359,111.019824637,101.6912729064,72.7872075272,115.7738397249
ECU,90.249446458,90.2533765619,98.9682015902,107.8735118405,113.8202815749,131.2006122243,108.501924202,124.1012486728,139.9851116752,140.1522729849,140.8238165294,131.9426986924,100.0,95.377765863,103.5794896784,112.9475755897,108.9735504698,93.7609656317,107.4244254634
EGY,73.032810292,79.4660635911,91.9665908539,95.9963388038,92.8735995885,103.1124684283,93.944568163,96.8836481713,102.4070292552,104.2522911675,104.0354486371,103.0074581757,100.0,101.7960698171,102.8573442907,105.5526001701,103.5664158565,102.083513565,123.9795003288
ERI,87.9382642616,87.0430651627,91.5435556774,93.3825425762,96.8346151342,90.8052205527,98.3302732436,104.5367024272,105.6048142505,103.1489605122,102.486494224,103.2343938063,100.0,102.1880249832,108.4534551083,108.0683538408,107.5274508201,106.3963915434,106.4844720664
ESP,108.3523664299,107.072303803,104.8512512026,103.8185630795,104.1121617437,100.7473135017,105.6033672077,102.1105503555,97.8722253798,96.5834624977,96.8468493515,96.548072409,100.0,101.14694815,99.6416894803,97.6646819888,98.187052848,101.5483330135,98.3911159654
EST,105.432448855,103.586707348,101.0208528715,100.0166694389,103.1134603738,100.2860867083,104.5866742658,103.7569947656,102.3260383802,100.1773258839,100.7356260655,100.1559570104,100.0,101.9503875266,100.5120829119,101.0115094368,100.600106494,103.0314285244,100.933929899
ETH,70.1965733321,73.3326435264,77.8171558145,78.328559747,83.040313206,83.1576730726,88.7138664108,96.4035445392,103.0253661505,98.5087427458,94.2593931013,101.8401747968,100.0,105.5339729382,101.4372741615,91.694880543,91.8947760031,98.6325575102,104.6352235774
FIN,105.2371433811,100.6419405455,100.6248574435,98.8204777825,101.2239678402,96.9198563891,99.2871924866,98.0939282067,95.0163939264,93.6545352562,94.9338517869,95.7932677237,100.0,99.5695419418,98.0197706337,96.9334584129,96.1974668763,97.022325989,95.1856968615
FJI,88.0270001908,83.9250518882,84.5561236083,92.5583081145,86.7422202819,84.0865601811,97.7186162588,99.0029401121,103.3491507178,103.2524820198,99.1786988552,98.7109363524,100.0,103.4933461434,102.021117327,100.123302198,101.3099716823,103.5289411698,100.9862572663
FRA,109.6004769935,108.8500534008,105.9631455568,105.5585200147,105.4143206705,102.8606760464,105.6626559057,102.1958363231,98.5030013012,97.4171661245,97.2509225929,97.5754040972,100.0,99.5397093931,97.7117277364,96.7172660652,96.9055974866,97.9885336474,96.3955917437
FRO,92.6685660363,86.9222948259,84.8267202333,91.8001748853,88.6234043889,86.2500798446,89.6633830627,93.5475636185,87.746386845,86.7254122458,90.2177145073,92.8178201877,100.0,107.5523932361,106.2899146799,104.9680373093,104.6285443842,99.3258698081,98.1206438899
FSM,98.3492694421,89.1899129931,86.1199776183,89.3843354682,85.2592202594,80.7365414933,89.7146896186,86.6121619011,81.214978766,79.1786886069,81.3053802138,85.4728700358,100.0,109.4425967574,108.2171984798,106.958228128,108.8688422277,104.8623543951,97.8807110504
GAB,70.7805935417,82.8006405449,107.3398310064,123.7704684322,127.2320822521,156.4122136931,110.3407278743,134.4462333566,157.3065757151,157.7888846435,155.5968584284,148.5598117242,100.0,95.1403985009,110.7387244982,126.3239068436,115.7056113309,91.7711128676,120.489059648
GBR,89.8349996879,89.5406651533,90.9511897864,88.0554687939,87.9298216934,88.901899852,87.7161188587,90.8016137605,92.8128034224,86.5793471596,109.4120803391,99.8299671853,100.0,89.7605507078,91.7555320538,96.5174374317,86.9613612293,83.2292788958,95.1855276035
GEO,72.8604166113,78.0060385943,75.4691187305,83.3965405012,85.790060656,95.0194509247,99.7123875641,103.0903594802,102.5205402392,100.0614744639,98.4984738855,98.5869401744,100.0,103.494199296,107.8823341401,106.277069832,107.4082885,108.9823827659,104.9355058392
GHA,75.7372940436,70.9716759244,69.3636364048,71.5968909996,77.3304785485,87.6436966859,97.4769289513,107.4687901562,108.1230963021,105.6764123437,100.7908262071,102.4823234902,100.0,103.0270668001,102.7384471089,110.5016765559,112.3793396122,111.1048676246,122.8948552241
GIB,167.1882565751,141.1316781177,109.8228925017,106.4841682114,107.2990323401,94.2180582416,109.0737354191,105.3813556343,96.7836691836,96.816794828,92.7652511996,93.4029151508,100.0,107.1666656999,93.9582491925,86.0533073354,88.9430652632,103.8461968365,79.4247363283
GIN,98.7121060412,106.6697113414,109.1648320457,134.2366549502,132.0588422877,122.1646687419,103.3508340919,120.5497531264,119.1599197931,110.8497282951,103.4883953741,100.8912925878,100.0,104.233532133,109.4388994245,107.9669299046,106.6437772505,117.9276612628,134.8434227101
GMB,101.2748873643,99.8822274085,93.8621630481,94.8240295924,98.5486186806,104.3171151628,100.1037394627,101.1503896693,95.1240709025,96.7825072659,100.6855917375,104.2719988556,100.0,96.9735650985,101.7464733674,102.9324148557,99.9048599471,97.2481378065,97.4643723948
GNB,70.8279440609,86.0583040993,78.1478464174,84.3246467736,77.7602077989,78.7693173249,90.1078204345,90.7875752223,86.8948123465,87.9131363393,85.696899362,88.3273668363,100.0,106.9715407249,109.7518971561,109.0870048015,109.2867038492,108.6837066356,103.9026637949
GNQ,74.3610714499,87.78037811,113.0957249247,128.8653157154,130.3556083552,163.2650070293,142.2524505254,148.9179145265,161.3821805622,165.1146799674,166.7966365324,157.9351314273,100.0,84.2183093603,102.5791864975,125.3661898219,108.9004271179,76.419029295,151.259750221
GRC,106.0383155699,107.123423557,103.4401516764,102.7683365336,102.9402955094,100.8264374653,98.0297495849,99.3987756366,99.8286754336,97.6867006705,97.9414384136,98.0751220555,100.0,99.248220947,99.8074838301,99.3892573,98.0044928668,96.0679822726,95.6069388602
GRD,97.9519340628,91.7695345601,82.8568227845,85.3134460306,86.5115414876,87.7403292912,89.95646528,89.5615452343,87.4430708986,85.5711391342,85.0242720503,90.9064173177,100.0,99.9772071191,90.956056527,85.4932880258,84.7492536301,86.0736050261,86.0851713044
GRL,96.2382482999,92.8366520665,87.6088892779,87.717812926,84.7160398081,81.921452252,85.3508714822,85.4624705927,85.1017480463,86.0986734354,88.5617086581,92.9050104127,100.0,107.8195358235,106.99509428,103.7352625751,105.2839020162,103.9230270117,99.2404280236
GTM,106.5931971843,105.6149236243,104.6460326806,102.6898431751,100.7883932242,98.1124511669,106.4907348119,106.0022045518,105.0641730071,100.900052683,98.4662321431,99.4470262099,100.0,108.2418463894,105.6524351995,99.1817645591,99.7834646288,107.2141448003,106.2569030996
GUM,88.1583958446,86.7511139409,79.7069946546,77.4540257058,78.0309566112,76.9383172848,84.2091715766,85.0623881307,83.1921149608,81.3648372043,80.7472805553,83.0818498654,100.0,109.5303657514,113.2992255215,104.775035818,106.368155687,122.6197764668,120.6237073919
GUY,83.1084634394,80.408881371,79.0404894309,89.5669535557,81.3652574789,87.757998605,101.1343183824,108.7613677647,108.9437962677,110.6188110912,100.6904881597,94.9934652984,100.0,111.6278322861,108.4039918605,103.2925685241,109.3634309542,129.2447773073,123.9154308631
HKG,104.8464638782,103.078524258,101.6700849456,100.4774739752,100.4508391361,99.9706726017,101.1667324947,99.67051004,99.292665137,98.844098015,98.8684736198,99.3603546496,100.0,100.4735028476,100.2400354644,100.134251273,100.0867584651,100.7476931772,100.3082336274
HND,106.7458055079,104.663827986,103.4129072684,101.193218148,98.7199119294,92.8606482937,92.3345080804,95.8961970706,100.2338940841,97.2279800998,91.4596190233,94.8373858907,100.0,100.3384135703,100.5935091522,94.3511256959,92.5426594481,96.3267919872,94.320108978
HRV,96.742602676,97.4555701808,97.5241218696,98.5435021407,100.4769340884,99.1323750556,99.4149787439,100.174896379,100.4456129494,99.1383086989,98.3352000033,99.0911734801,100.0,98.9978072268,97.9068047828,96.4431115539,96.8025450962,95.6061621891,96.2334634647
HTI,145.3100213386,141.2736306424,136.0414683828,130.9074631817,127.2025464775,91.426908627,118.3171545235,114.4001499754,94.9614527346,98.349807696,92.2150916705,95.0101638526,100.0,98.7885107818,100.2024842726,98.8458098175,99.9385154922,101.0348531894,92.0139602486
HUN,98.3118515374,97.6104639264,96.2491050437,92.9421113266,92.6897935222,91.8495241887,94.5156513079,96.7321019775,97.1982322601,96.7955110979,98.8241581603,99.3363686361,100.0,101.1680385212,102.022201075,101.6713992748,102.045430243,105.7601043504,103.6967011411
IDN,88.8506734466,90.7017129033,92.3477590182,97.7510676672,100.8474506686,108.1006995721,103.2237538262,109.4771458224,115.5564844328,111.1500939373,104.9037864447,102.5021917341,100.0,101.5418974119,101.2075616206,100.560878646,100.9991068291,98.4808645208,100.7706058671
IND,92.2984402248,87.9574391064,84.2531383637,82.2238477809,78.2945665592,78.2945665592,91.1579688347,89.6797314993,86.3417762321,86.4283778131,88.6956489999,90.0163618126,100.0,105.321171053,98.5223347933,93.3115353518,95.4083069034,101.3923810798,90.7408714161
IRL,108.2338177017,104.7800868396,105.0782302396,104.814701293,103.3282786917,101.6405617503,105.7759742518,105.6091760395,97.7112331194,97.6226385637,95.8189864299,96.2540564854,100.0,101.2124212235,98.6482871851,94.3205212308,95.7844103347,93.8653151539,87.9351828108
IRN,66.7876020664,76.6850551313,96.6268956854,109.3236156341,110.5055819411,128.5865886254,90.6385422587,107.2638809792,126.850082273,129.3996114537,131.9545394756,129.9207828002,100.0,88.6089417651,103.8576629178,120.4132266517,114.5295700454,96.1705126377,138.4310847635
IRQ,81.8614406138,97.7093563796,128.8652689473,147.4799923565,159.1458762642,201.8357686769,130.0472749429,159.8227778596,192.9151009355,198.8128984421,194.768984866,180.7118215051,100.0,85.1606854306,108.871488212,136.6712964737,126.6470229855,79.1508001912,106.692829123
ISL,109.119680899,106.2773869129,105.5351389668,112.572301788,111.3783529262,99.8439448203,91.6374904781,99.1308075164,96.3917383458,90.9392080792,86.6279265948,90.3183445758,100.0,98.1249249921,97.0845024468,93.8781510009,94.7682048283,93.1698339271,98.959933994
ISR,86.0938036186,84.385388712,84.9539206882,83.6364404357,81.8931876767,83.1088775486,90.8672002358,87.7625438118,81.6710096962,87.3495418779,89.8858624124,90.6375474875,100.0,101.7372625401,98.7149115011,95.4422516201,97.6717862805,95.4515927129,90.0611181728
ITA,101.5680687525,100.3772740349,98.5322609013,95.3772918482,96.9852516325,93.876390162,98.5327739331,94.2452418891,91.4088841706,91.535165575,94.1775856193,97.2173302324,100.0,102.6615041529,99.7406200613,98.5529446312,100.9415740246,104.7150579708,99.1369475319
JAM,107.1495517261,111.4335928705,109.9190993059,128.2800150327,122.3444389284,110.5796324934,102.109579258,110.4845648025,107.1018672176,100.4431453584,96.4555318425,98.8564143828,100.0,100.680387714,108.459510965,107.1074132063,100.7540796594,96.3366053541,102.4840511733
JOR,111.4663849536,107.7183680204,111.5767037856,113.0768367958,116.2124617416,149.0063566909,156.8846152234,108.1168103331,99.3980532319,105.5474219187,98.2254457374,94.3553291706,100.0,90.6440914874,92.7602333674,98.9364580868,95.3792430653,95.8288771567,99.3850051674
JPN,146.3468677133,138.8709299166,125.1121609597,113.082444092,107.6479283961,92.9967629824,111.6469592987,101.679701047,92.4902126307,90.7475009,88.5629289271,87.6101482472,100.0,108.5423398732,102.9912175576,97.0906351947,98.6606121107,106.4923354471,94.9227977621
KAZ,68.6933814665,80.0414443466,99.003616934,117.5070052669,122.4307192423,144.5647001758,108.4356120877,131.5999613182,152.9090110705,152.2495429957,150.8449074361,142.2272906421,100.0,89.2549028002,105.8509842848,123.0727163662,113.4860980245,92.0053865251,133.3077082906
KEN,91.5604753761,91.517647141,90.7515942216,89.5568752867,86.9442121107,86.1675116296,96.7796292078,95.1124521804,91.5680542823,91.1666182542,87.6528848886,88.3775803817,100.0,99.7216503957,104.6033030797,98.3679403125,99.098562776,99.3224961106,92.1551646806
KGZ,93.8309612314,94.367751616,88.719970048,90.7335586411,90.4295083619,92.5950912111,96.2077051744,102.2168429315,105.2705963637,104.3937550597,99.3118268606,96.1158509401,100.0,107.8508411295,109.8427435983,106.8977212868,111.9751620031,131.2414544544,124.5522571203
KHM,133.2955030344,124.6883869919,117.0690434906,112.6192075006,107.2829578301,98.5948023581,105.8906638967,97.9197074011,89.5033608173,92.6268172487,92.9851533914,92.1530951217,100.0,102.1056470614,97.760018219,92.6095183385,94.7887019329,99.5082383224,88.2554605685
KIR,72.548839726,69.5910709265,63.4589070095,66.2062014913,79.331067919,84.0424237085,80.2874114948,85.115984703,93.6004569481,86.8786764857,89.3702122074,94.7345881611,100.0,110.7711284851,112.9641379439,109.1076206101,104.8291672038,107.6920421641,114.3331975223
KNA,134.3609386222,124.5029447358,121.4609702938,117.5775924426,113.2727326934,107.7358124133,111.4997571616,107.3004075663,100.5166345866,102.2586699394,96.1961908637,95.2106110325,100.0,100.1440917119,98.0058328422,94.5133294322,92.605209199,92.4943478767,87.392917924
KOR,149.9651664941,144.5282101087,131.2262156436,119.2754613733,111.7181818075,99.6410736603,103.8692461533,96.2655260241,86.4891588365,85.0372621264,87.8537288497,89.317250067,100.0,100.9974259939,100.6376925287,95.4365792243,91.4945780192,94.9524506209,92.3017174388
KWT,72.8817119902,86.2983981659,115.49969512,129.0072960338,131.5141512533,162.2481387622,109.7190704203,132.9896590153,160.5523605564,162.8361617159,163.5308492808,156.8945860707,100.0,85.8489133019,103.3721003755,125.1340927038,116.0077434162,84.4033962624,124.9576120761
LAO,104.4748556408,98.8537352751,94.0474767923,105.1888793793,102.6597111865,98.131678487,98.1685574867,114.8514572187,114.6142646832,105.7267287274,102.6112355925,102.3796382232,100.0,100.5260804359,106.8870437937,114.3910180927,111.5043379688,111.2214209641,169.6898250708
