country_code,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
GRD,3.69166666666667,3.75833333333333,3.675,3.7,3.69166666666667,3.775,3.73333333333333,3.65,3.54166666666667,3.49167,3.53333,3.55,3.50833333333333,3.49166666666667,3.641667,3.64166666666667,3.658333,3.658333,3.725
GUY,3.35,3.41666666666667,3.41666666666667,3.4,3.4,3.39166666666667,3.325,3.325,3.35,3.35,3.325,3.3,3.3,3.26666666666667,3.266667,3.26666666666667,3.266667,3.266667,3.291667
HND,3.90833333333333,3.88333333333333,3.84166666666667,3.7,3.54166666666667,3.58333333333333,3.625,3.49166666666667,3.31666666666667,3.40834,3.5,3.49167,3.51666666666667,3.45,3.4,3.4,3.358333,3.358333,3.283333
HTI,2.76666666666667,2.85833333333333,2.85833333333333,2.9,2.925,2.925,2.9,2.9,2.83333333333333,2.85834,2.9,2.875,2.875,2.775,2.766667,2.7,2.625,2.516667,2.216667
IDN,3.65,3.675,,,,,,,,,,,,,,,,,
IND,3.76666666666667,3.80833333333333,3.85,3.8,3.76666666666667,3.74166666666667,3.71666666666667,3.7,3.7,,,,,,,,,,
KEN,3.6,3.65,3.625,3.6,3.74166666666667,3.79166666666667,3.79166666666667,3.85833333333333,3.85833333333333,3.81667,3.81667,3.775,3.73333333333333,3.69166666666667,3.69166666666667,3.69166666666667,3.766667,3.783333,3.833333
KGZ,3.50833333333333,3.6,3.66666666666667,3.7,3.65,3.65,3.60833333333333,3.59166666666667,3.55,3.55,3.64167,3.68333,3.64166666666667,3.58333333333333,3.541667,3.54166666666667,3.583333,3.533333,3.575
KHM,3.09166666666667,3.16666666666667,3.20833333333333,3.3,3.29166666666667,3.35833333333333,3.40833333333333,3.45,3.425,3.425,3.4,3.4,3.35833333333333,3.375,3.4,3.425,3.516667,3.566667,3.566667
KIR,3.15833333333333,3.06666666666667,3.06666666666667,3.0,3.125,3.025,3.03333333333333,2.88333333333333,2.90833333333333,2.95,2.95,2.95,2.99166666666667,2.925,2.975,3.025,2.958333,2.933333,2.933333
LAO,2.98333333333333,3.075,3.14166666666667,3.3,3.2,3.275,3.35833333333333,3.4,3.35833333333333,3.35833,3.29166666666667,3.20833,3.16666666666667,3.19166666666667,2.966667,3.00833333333333,3.008333,3.008333,2.983333
LBR,,,,,2.825,2.91666666666667,3.03333333333333,3.05833333333333,3.125,3.1,3.1,3.1,3.125,2.9,2.90833333333333,2.95,2.975,2.991667,2.991667
LCA,3.96666666666667,3.94166666666667,3.96666666666667,3.9,3.84166666666667,3.84166666666667,3.775,3.775,3.65,3.60833,3.55833333333333,3.58333,3.56666666666667,3.56666666666667,3.633333,3.675,3.675,3.675,3.716667
LKA,3.61666666666667,3.55,3.45833333333333,3.4,3.50833333333333,3.525,3.54166666666667,3.54166666666667,3.51666666666667,3.51667,3.375,,,,3.458333,,,3.058333,3.125
LSO,3.50833333333333,3.53333333333333,3.53333333333333,3.5,3.50833333333333,3.45,3.43333333333333,3.475,3.46666666666667,3.34167,3.3,3.34166666666667,3.38333333333333,3.31666666666667,3.29166666666667,3.29166666666667,3.291667,3.291667,3.266667
MDA,3.5,3.65,3.78333333333333,3.8,3.7,3.725,3.775,3.81666666666667,3.85833333333333,3.79167,3.7,3.7,3.74166666666667,3.74166666666667,3.716667,,,,
MDG,3.54166666666667,3.58333333333333,3.675,3.7,3.51666666666667,3.35833333333333,3.23333333333333,3.04166666666667,3.01666666666667,3.13333333333333,3.14167,3.23333333333333,3.275,3.275,3.25,3.25,3.25,3.25,3.25
MDV,3.83333333333333,3.6,3.55833333333333,3.4,3.36666666666667,3.35,3.325,3.28333333333333,3.23333333333333,3.225,3.13333,3.175,3.16666666666667,3.16666666666667,3.308333,3.225,3.208333,3.166667,3.108333
MHL,,,,,,,2.70833333333333,2.68333333333333,2.64166666666667,2.64167,2.6,2.6,2.6,2.6,2.6,2.6,2.625,2.625,2.65
MLI,3.70833333333333,3.68333333333333,3.70833333333333,3.7,3.65833333333333,3.64166666666667,3.64166666666667,3.38333333333333,3.38333333333333,3.36666666666667,3.38333,3.35833333333333,3.4,3.4,3.40833333333333,3.29166666666667,3.241667,3.233333,3.208333
MMR,,,,,,,,,2.95,3.05,3.075,3.075,3.0,3.01666666666667,3.016667,3.0,2.266667,2.116667,1.983333
MNG,3.44166666666667,3.375,3.40833333333333,3.3,3.35,3.40833333333333,3.48333333333333,3.44166666666667,3.35833333333333,3.25,3.275,3.20833,3.29166666666667,3.375,3.358333,,,,
MOZ,3.45833333333333,3.51666666666667,3.60833333333333,3.7,3.71666666666667,3.74166666666667,3.675,3.725,3.61666666666667,3.59167,3.48333333333333,3.23333333333333,3.16666666666667,3.20833333333333,3.14166666666667,3.11666666666667,3.116667,3.158333,3.133333
MRT,3.15833333333333,3.28333333333333,3.375,3.3,3.225,3.175,3.2,3.225,3.29166666666667,3.38333333333333,3.31666666666667,3.36666666666667,3.39166666666667,3.36666666666667,3.36666666666667,3.34166666666667,3.391667,3.391667,3.566667
MWI,3.35,3.39166666666667,3.40833333333333,3.4,3.39166666666667,3.30833333333333,3.26666666666667,3.15833333333333,3.06666666666667,3.19167,3.15,3.175,3.24166666666667,3.2,3.19166666666667,3.19166666666667,3.108333,3.0,3.025
NER,3.25833333333333,3.3,3.3,3.3,3.34166666666667,3.39166666666667,3.4,3.48333333333333,3.45833333333333,3.41666666666667,3.45833333333333,3.35,3.36666666666667,3.40833333333333,3.39166666666667,3.41666666666667,3.391667,3.441667,3.358333
NGA,3.14166666666667,3.225,3.4,3.4,3.48333333333333,3.44166666666667,3.425,3.53333333333333,3.575,3.53333333333333,3.40833,3.28333333333333,3.2,3.13333333333333,3.15833333333333,3.2,3.2,3.158333,3.191667
NIC,3.71666666666667,3.75,3.75,3.8,3.68333333333333,3.65833333333333,3.68333333333333,3.70833333333333,3.75833333333333,3.70834,3.70834,3.68334,3.61666666666667,3.50833333333333,3.441667,3.375,3.283333,3.275,3.225
NPL,3.34166666666667,3.41666666666667,3.44166666666667,3.3,3.3,3.29166666666667,3.28333333333333,3.26666666666667,3.375,3.39167,3.39167,3.39167,3.39166666666667,3.45,3.4,3.4,3.4,3.416667,3.366667
PAK,3.65833333333333,3.61666666666667,3.575,3.3,3.18333333333333,3.08333333333333,3.06666666666667,3.06666666666667,3.06666666666667,3.175,3.21666666666667,3.325,3.24166666666667,3.2,3.308333,3.30833333333333,3.333333,3.241667,3.308333
PNG,3.10833333333333,3.14166666666667,3.31666666666667,3.3,3.25,3.3,3.3,3.3,3.25,3.16667,3.0,3.0,2.95833333333333,3.0,2.95,2.8,2.8,2.85,2.85
RWA,3.475,3.63333333333333,3.65833333333333,3.7,3.76666666666667,3.84166666666667,3.81666666666667,3.84166666666667,3.925,3.99167,4.04166666666667,4.04166666666667,4.04166666666667,4.04166666666667,4.04166666666667,4.06666666666667,4.066667,4.066667,4.116667
SDN,2.59166666666667,2.525,2.50833333333333,2.5,2.45833333333333,2.44166666666667,2.35833333333333,2.31666666666667,2.35833333333333,2.425,2.425,2.46666666666667,2.38333333333333,2.275,2.23333333333333,2.23333333333333,2.266667,2.2,2.0
SEN,3.75,3.66666666666667,3.725,3.6,3.65833333333333,3.68333333333333,3.775,3.81666666666667,3.81666666666667,3.81666666666667,3.81667,3.775,3.825,3.71666666666667,3.71666666666667,3.71666666666667,3.7,3.7,3.7
SLB,2.825,2.775,2.73333333333333,2.8,2.75833333333333,2.78333333333333,2.93333333333333,2.95833333333333,2.93333333333333,2.93333,2.975,2.975,2.93333333333333,2.93333333333333,2.933333,2.93333333333333,2.933333,2.958333,2.916667
SLE,3.11666666666667,3.09166666666667,3.09166666666667,3.1,3.20833333333333,3.25833333333333,3.30833333333333,3.26666666666667,3.26666666666667,3.26667,3.26667,3.24166666666667,3.24166666666667,3.15833333333333,3.11666666666667,3.14166666666667,3.191667,3.2,3.2
SOM,,,,,,,,,,,,,1.825,,1.975,2.01666666666667,2.116667,2.116667,2.225
SRB,3.7,3.09166666666667,,,,,,,,,,,,,,,,,
SSD,,,,,,,,2.11666666666667,2.09166666666667,2.0,1.86667,1.575,1.525,1.475,1.43333333333333,1.475,1.6,1.625,1.666667
STP,2.975,2.95,2.975,3.0,2.93333333333333,2.98333333333333,3.05,3.05,3.05,3.05,3.05,3.11666666666667,3.11666666666667,3.075,3.00833333333333,2.98333333333333,2.983333,2.925,2.925
TCD,2.88333333333333,2.75,2.575,2.5,2.48333333333333,2.375,2.425,2.50833333333333,2.6,2.69167,2.78334,2.74166666666667,2.65833333333333,2.725,2.79166666666667,2.775,2.75,2.725,2.7
TGO,2.49166666666667,2.49166666666667,2.53333333333333,2.7,2.775,2.89166666666667,2.99166666666667,2.96666666666667,2.96666666666667,2.99167,2.975,3.025,3.13333333333333,3.24166666666667,3.34166666666667,3.475,3.516667,3.666667,3.766667
TJK,3.34166666666667,3.34166666666667,3.24166666666667,3.2,3.19166666666667,3.25833333333333,3.35,3.375,3.30833333333333,3.18333,3.11667,2.96667,3.03333333333333,3.05,3.091667,3.11666666666667,3.116667,3.141667,3.191667
TLS,,2.675,2.7,2.8,2.91666666666667,2.98333333333333,3.01666666666667,3.01666666666667,3.05833333333333,3.05833,3.01667,2.975,2.85,2.80833333333333,2.833333,2.83333333333333,2.833333,2.833333,2.791667
TON,2.93333333333333,2.89166666666667,3.025,3.2,3.45833333333333,3.46666666666667,3.43333333333333,3.45833333333333,3.45833333333333,3.5,3.5,3.54167,3.49166666666667,3.475,3.458333,3.39166666666667,3.433333,3.433333,3.458333
TUV,,,,,,,,2.76666666666667,2.76666666666667,2.79167,2.85833,2.85833,2.9,2.875,2.875,2.80833333333333,2.858333,2.858333,2.858333
TZA,3.94166666666667,3.94166666666667,3.875,3.8,3.84166666666667,3.75,3.7,3.75,3.75833333333333,3.75833,3.66667,3.69166666666667,3.65,3.48333333333333,3.48333333333333,3.48333333333333,3.483333,3.483333,3.508333
UGA,3.88333333333333,3.88333333333333,3.88333333333333,3.9,3.85833333333333,3.76666666666667,3.76666666666667,3.71666666666667,3.71666666666667,3.74167,3.74167,3.625,3.625,3.675,3.675,3.59166666666667,3.55,3.575,3.55
UZB,3.0,3.0,3.13333333333333,3.3,3.33333333333333,3.35833333333333,3.38333333333333,3.38333333333333,3.38333333333333,3.38333,3.43333,3.475,3.55833333333333,3.58333333333333,3.675,3.74166666666667,3.816667,3.841667,3.841667
VCT,3.91666666666667,3.83333333333333,3.83333333333333,3.8,3.79166666666667,3.79166666666667,3.79166666666667,3.725,3.725,3.63333,3.61667,3.575,3.575,3.61666666666667,3.683333,3.70833333333333,3.658333,3.658333,3.658333
VNM,3.74166666666667,3.85,3.79166666666667,3.8,3.81666666666667,3.775,3.73333333333333,3.75,3.79166666666667,3.775,3.69167,,,,,,,,
VUT,3.14166666666667,3.14166666666667,3.25,3.3,3.38333333333333,3.39166666666667,3.43333333333333,3.44166666666667,3.44166666666667,3.44167,3.375,3.375,3.375,3.375,3.366667,3.36666666666667,3.391667,3.341667,3.3
WSM,3.975,3.90833333333333,3.88333333333333,4.0,4.1,4.1,4.1,4.05833333333333,4.0,3.975,3.975,4.0,4.0,4.0,3.983333,3.95833333333333,3.958333,3.958333,3.958333
YEM,3.29166666666667,3.25,3.225,3.2,3.15,3.16666666666667,2.975,2.99166666666667,2.99166666666667,2.96667,2.60833,2.38333,2.10833333333333,2.04166666666667,1.958333,1.875,1.875,1.891667,1.841667
ZMB,3.31666666666667,3.4,3.48333333333333,3.5,3.425,3.44166666666667,3.45833333333333,3.45833333333333,3.41666666666667,3.41667,3.29167,3.29166666666667,3.29166666666667,3.25,3.15,3.10833333333333,3.108333,3.158333,3.241667
ZWE,1.81666666666667,1.76666666666667,1.65,1.4,1.85833333333333,1.975,2.19166666666667,2.23333333333333,2.25833333333333,2.65833333333333,2.85833333333333,2.71666666666667,2.78333333333333,2.79166666666667,2.98333333333333,2.98333333333333,3.025,2.983333,2.983333
