country_code,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
HND,4.33333333333333,4.16666666666667,3.83333333333333,3.7,3.5,3.66666666666667,3.66666666666667,3.5,3.0,3.16667,3.5,3.66667,3.66666666666667,3.66666666666667,3.666667,3.66666666666667,3.5,3.5,3.5
HTI,3.0,3.16666666666667,3.16666666666667,3.2,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.16666666666667,3.16667,3.5,3.33333,3.5,3.0,3.0,3.0,3.0,2.833333,2.166667
IDN,4.33333333333333,4.33333333333333,,,,,,,,,,,,,,,,,
IND,4.0,4.16666666666667,4.16666666666667,4.2,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,
KEN,4.16666666666667,4.16666666666667,4.16666666666667,4.0,4.16666666666667,4.16666666666667,4.16666666666667,4.5,4.5,4.33333,4.33333,4.33333333333333,4.0,4.0,4.0,4.0,4.0,4.166667,4.0
KGZ,4.0,4.0,4.16666666666667,4.2,4.16666666666667,4.16666666666667,4.16666666666667,4.0,3.83333333333333,3.83333,3.83333,3.83333,3.66666666666667,3.66666666666667,3.666667,3.66666666666667,3.833333,3.833333,4.0
KHM,3.66666666666667,3.5,3.66666666666667,3.8,3.83333333333333,4.0,3.83333333333333,3.83333333333333,3.83333333333333,3.83333,4.0,4.0,4.0,4.16666666666667,4.166667,4.16666666666667,4.166667,4.166667,4.166667
KIR,3.33333333333333,3.16666666666667,3.16666666666667,3.2,3.5,3.0,3.0,2.66666666666667,2.66666666666667,2.66667,2.66666666666667,2.66667,2.83333333333333,2.66666666666667,2.666667,2.66666666666667,2.666667,2.666667,2.666667
LAO,3.66666666666667,3.66666666666667,3.83333333333333,4.0,3.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,3.33333333333333,3.33333,3.33333333333333,3.0,3.0,3.0,2.666667,2.66666666666667,2.666667,2.666667,2.5
LBR,,,,,3.16666666666667,3.33333333333333,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.16666666666667,3.0,3.16666666666667,3.166667,3.333333,3.333333
LCA,4.0,4.0,4.0,3.7,3.66666666666667,3.66666666666667,3.5,3.5,3.16666666666667,3.0,3.0,3.0,3.0,3.0,3.333333,3.5,3.5,3.5,3.5
LKA,3.33333333333333,3.2,3.0,3.0,3.16666666666667,3.16666666666667,3.16666666666667,3.16666666666667,3.16666666666667,3.16667,2.83333,,,,3.0,,,2.0,2.0
LSO,4.0,4.0,4.0,4.0,4.0,3.83333333333333,3.66666666666667,3.66666666666667,3.66666666666667,3.33333,3.16667,3.16666666666667,3.33333333333333,3.16666666666667,3.16666666666667,3.16666666666667,3.166667,3.166667,3.166667
MDA,3.33333333333333,4.0,4.0,4.0,3.66666666666667,3.66666666666667,3.66666666666667,3.83333333333333,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,
MDG,3.33333333333333,3.5,3.66666666666667,3.8,3.66666666666667,3.5,3.5,3.5,3.5,3.66666666666667,3.66667,3.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,3.66666666666667,3.666667,3.666667,3.666667
MDV,3.83333333333333,3.0,2.83333333333333,2.5,2.5,2.33333333333333,2.33333333333333,2.16666666666667,2.16666666666667,2.33333,2.33333,2.5,2.66666666666667,2.66666666666667,2.833333,2.5,2.333333,2.166667,1.833333
MHL,,,,,,,2.33333333333333,2.33333333333333,2.33333333333333,2.33333,2.33333333333333,2.33333,2.33333333333333,2.5,2.5,2.5,2.5,2.5,2.5
MLI,4.33333333333333,4.33333333333333,4.33333333333333,4.3,4.33333333333333,4.16666666666667,4.16666666666667,3.83333333333333,3.83333333333333,3.66666666666667,3.83333,3.83333333333333,4.0,4.0,4.0,3.83333333333333,3.833333,3.833333,3.833333
MMR,,,,,,,,,3.66666666666667,3.66667,3.66667,3.66667,3.66666666666667,3.66666666666667,3.666667,3.66666666666667,2.5,2.166667,2.0
MNG,3.5,3.33333333333333,3.16666666666667,2.8,3.16666666666667,3.33333333333333,3.5,3.33333333333333,3.0,2.66667,2.83333333333333,2.5,2.83333333333333,3.16666666666667,3.166667,,,,
MOZ,4.16666666666667,4.16666666666667,4.16666666666667,4.3,4.5,4.5,4.5,4.5,4.16666666666667,4.16667,3.83333333333333,3.0,2.83333333333333,3.0,2.83333333333333,3.0,3.0,3.166667,3.166667
MRT,2.83333333333333,3.33333333333333,3.5,3.5,3.16666666666667,3.33333333333333,3.33333333333333,3.33333333333333,3.5,3.66666666666667,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.833333
MWI,3.0,3.16666666666667,3.33333333333333,3.3,3.16666666666667,3.16666666666667,3.16666666666667,3.0,3.0,3.0,2.83333,2.83333333333333,3.0,2.83333333333333,2.83333333333333,2.83333333333333,2.5,2.166667,2.166667
NER,3.33333333333333,3.66666666666667,3.66666666666667,3.7,3.83333333333333,3.83333333333333,3.83333333333333,4.0,4.0,3.83333333333333,3.83333333333333,3.66666666666667,3.66666666666667,3.83333333333333,3.83333333333333,3.83333333333333,3.833333,3.833333,3.666667
NGA,3.83333333333333,4.0,4.33333333333333,4.3,4.33333333333333,4.16666666666667,4.0,4.33333333333333,4.5,4.33333333333333,3.83333,3.5,3.33333333333333,3.33333333333333,3.33333333333333,3.5,3.5,3.333333,3.5
NIC,4.0,4.16666666666667,4.16666666666667,4.2,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16666666666667,4.16667,4.16667,4.16667,4.16666666666667,4.0,4.0,4.0,4.0,4.0,4.0
NPL,3.83333333333333,3.83333333333333,3.83333333333333,3.7,3.33333333333333,3.5,3.16666666666667,3.0,3.0,3.16667,3.16667,3.16667,3.16666666666667,3.33333333333333,3.333333,3.33333333333333,3.166667,3.333333,3.333333
PAK,4.16666666666667,4.0,3.83333333333333,3.0,3.16666666666667,2.83333333333333,2.83333333333333,2.83333333333333,2.83333333333333,3.16667,3.33333,3.5,3.16666666666667,3.0,3.166667,3.16666666666667,3.166667,3.0,3.166667
PNG,3.5,3.83333333333333,4.16666666666667,4.0,4.0,4.0,4.0,4.0,3.83333333333333,3.5,3.0,3.0,2.83333333333333,3.0,3.0,2.66666666666667,2.666667,2.666667,2.666667
RWA,3.5,3.83333333333333,3.83333333333333,3.8,3.83333333333333,3.83333333333333,3.83333333333333,3.83333333333333,3.83333333333333,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
SDN,2.83333333333333,2.7,2.66666666666667,2.7,2.66666666666667,2.66666666666667,2.33333333333333,2.16666666666667,2.16666666666667,2.33333,2.33333333333333,2.5,2.16666666666667,1.83333333333333,1.83333333333333,1.83333333333333,2.166667,2.0,1.833333
SEN,4.16666666666667,4.0,4.16666666666667,3.8,4.0,4.0,4.0,4.16666666666667,4.16666666666667,4.16666666666667,4.16667,4.16666666666667,4.16666666666667,4.0,3.83333333333333,3.83333333333333,3.833333,3.666667,3.666667
SLB,3.16666666666667,3.2,3.0,2.8,3.0,3.0,3.33333333333333,3.33333333333333,3.33333333333333,3.33333,3.33333,3.33333,3.16666666666667,3.16666666666667,3.166667,3.16666666666667,3.166667,3.166667,3.0
SLE,3.66666666666667,3.7,3.66666666666667,3.7,3.66666666666667,3.66666666666667,3.66666666666667,3.5,3.5,3.5,3.5,3.5,3.5,3.16666666666667,3.16666666666667,3.16666666666667,3.166667,3.0,3.0
SOM,,,,,,,,,,,,,1.83333333333333,,2.0,2.0,2.0,2.0,2.333333
SRB,3.83333333333333,3.66666666666667,,,,,,,,,,,,,,,,,
SSD,,,,,,,,1.83333333333333,1.83333333333333,1.83333,1.5,1.0,1.0,1.0,1.0,1.16666666666667,1.5,1.5,1.666667
STP,2.83333333333333,2.83333333333333,2.83333333333333,2.8,2.83333333333333,2.83333333333333,2.83333333333333,2.83333333333333,2.83333333333333,2.83333,2.83333,3.0,3.0,2.83333333333333,2.83333333333333,2.83333333333333,2.833333,2.5,2.333333
TCD,3.33333333333333,3.0,2.66666666666667,2.7,2.5,2.5,2.5,2.66666666666667,2.83333333333333,3.0,3.16667,3.0,2.66666666666667,2.83333333333333,3.0,3.0,3.0,3.166667,3.166667
TGO,2.0,2.0,2.16666666666667,2.7,2.83333333333333,3.0,3.16666666666667,3.0,3.0,3.0,2.83333333333333,2.83333333333333,3.16666666666667,3.33333333333333,3.33333333333333,3.66666666666667,3.833333,3.833333,3.833333
TJK,4.16666666666667,4.2,3.66666666666667,3.5,3.5,3.66666666666667,3.83333333333333,3.83333333333333,3.83333333333333,3.33333,3.33333,3.0,3.0,3.16666666666667,3.333333,3.33333333333333,3.333333,3.333333,3.333333
TLS,,3.0,3.0,3.0,3.33333333333333,3.5,3.83333333333333,3.83333333333333,3.83333333333333,3.83333,3.66667,3.5,3.16666666666667,3.0,3.0,3.0,3.0,3.0,2.833333
TON,2.83333333333333,2.66666666666667,2.83333333333333,3.0,3.0,2.83333333333333,3.16666666666667,3.16666666666667,3.33333333333333,3.5,3.5,3.5,3.5,3.33333333333333,3.333333,3.33333333333333,3.333333,3.333333,3.333333
TUV,,,,,,,,2.5,2.5,2.5,2.5,2.5,2.66666666666667,2.66666666666667,2.666667,2.66666666666667,2.666667,2.666667,2.666667
TZA,4.5,4.5,4.33333333333333,4.3,4.33333333333333,4.16666666666667,4.16666666666667,4.16666666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.166667,4.166667
UGA,4.5,4.5,4.5,4.5,4.5,4.33333333333333,4.16666666666667,4.16666666666667,4.16666666666667,4.16667,4.16667,4.0,4.16666666666667,4.16666666666667,4.33333333333333,4.0,3.833333,3.833333,3.833333
UZB,3.5,3.5,3.66666666666667,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.16667,4.16666666666667,4.16666666666667,4.166667,4.16666666666667,4.166667,4.166667,4.166667
VCT,4.0,3.7,3.66666666666667,3.7,3.66666666666667,3.66666666666667,3.66666666666667,3.5,3.5,3.33333,3.33333,3.16667,3.16666666666667,3.33333333333333,3.666667,3.66666666666667,3.666667,3.666667,3.666667
VNM,4.33333333333333,4.66666666666667,4.33333333333333,4.3,4.33333333333333,4.16666666666667,4.0,4.16666666666667,4.16666666666667,4.0,3.66667,,,,,,,,
VUT,3.33333333333333,3.5,3.66666666666667,3.8,4.0,4.0,4.0,3.83333333333333,3.83333333333333,3.83333,3.66667,3.66667,3.66666666666667,3.66666666666667,3.833333,3.83333333333333,3.833333,3.833333,3.666667
WSM,3.83333333333333,3.83333333333333,3.83333333333333,4.2,4.33333333333333,4.33333333333333,4.5,4.33333333333333,4.16666666666667,4.16666666666667,4.16666666666667,4.16667,4.16666666666667,4.16666666666667,4.166667,4.16666666666667,4.166667,4.166667,4.166667
YEM,3.83333333333333,3.66666666666667,3.5,3.5,3.16666666666667,3.16666666666667,2.83333333333333,3.16666666666667,3.16666666666667,3.16667,2.83333,2.33333,2.0,2.0,1.833333,1.5,1.5,1.666667,1.666667
ZMB,3.33333333333333,3.66666666666667,3.66666666666667,3.7,3.5,3.5,3.66666666666667,3.66666666666667,3.5,3.5,3.0,3.0,2.83333333333333,2.66666666666667,2.66666666666667,2.5,2.5,2.5,2.833333
ZWE,1.0,1.0,1.0,1.0,1.66666666666667,1.66666666666667,1.83333333333333,2.0,2.0,2.33333333333333,2.66666666666667,2.33333333333333,2.33333333333333,2.16666666666667,2.5,2.5,2.666667,2.5,2.5
