country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
GHA,62.29,64.91,66.73,68.47,66.27,74.55,82.22,83.88,87.35,92.32,94.97,99.33,99.62,101.05,108.02,113.29,119.88,123.03,131.73,137.06
GIN,64.75,67.28,69.98,71.81,74.78,78.51,77.57,83.16,87.44,89.33,92.51,95.56,100.14,104.3,110.06,115.09,124.24,136.83,143.63,150.02
GMB,105.41,134.21,113.58,120.99,83.16,125.18,150.82,171.86,102.57,131.33,116.79,97.31,110.52,92.17,76.03,46.9,56.47,59.57,63.04,70.82
GNB,67.27,70.99,76.15,78.96,78.64,91.37,89.33,95.51,91.25,97.93,99.75,93.88,101.55,104.57,105.68,109.52,115.72,121.08,126.14,127.5
GNQ,79.15,79.76,82.35,84.43,87.85,88.96,88.86,92.07,93.85,95.83,96.2,97.57,102.64,99.78,101.97,103.27,105.27,103.98,103.56,104.28
GRC,102.42,106.44,110.81,101.59,97.64,98.97,100.14,99.52,98.66,101.23,89.28,96.69,104.59,98.73,100.6,99.7,102.71,104.47,101.56,94.17
GRD,108.36,112.44,52.61,61.02,64.54,64.87,66.0,73.0,77.44,78.19,81.87,94.36,104.54,101.1,92.93,92.28,84.68,81.46,85.42,75.86
GTM,57.93,61.7,63.58,65.98,73.26,74.54,79.61,78.86,81.59,86.57,90.8,96.52,101.05,102.43,94.43,97.67,95.75,97.47,99.72,100.13
GUY,64.31,63.19,53.94,57.19,56.55,56.64,60.7,62.39,65.96,64.78,75.43,93.13,112.19,94.67,105.54,106.77,107.89,109.88,97.56,105.61
HKG,94.81,96.01,96.38,98.52,98.71,98.39,97.8,97.52,98.35,104.37,102.77,100.7,98.82,100.48,101.06,101.45,101.16,100.87,101.47,101.49
HND,76.41,80.49,84.9,84.8,90.84,91.29,92.47,91.11,98.58,107.29,99.72,91.88,100.39,107.73,119.59,122.09,119.29,108.11,105.87,102.27
HRV,63.36,81.13,84.84,90.54,85.29,109.22,104.81,95.74,94.35,81.75,100.48,92.3,96.85,110.84,88.14,100.5,98.19,110.96,94.56,85.16
HTI,60.17,62.33,66.56,66.87,75.05,71.65,82.24,88.29,93.7,94.63,100.45,102.73,98.69,98.58,93.07,88.06,77.02,68.09,74.27,72.06
HUN,70.5,108.69,94.89,92.61,75.12,104.06,89.61,74.53,85.22,73.44,88.28,102.15,92.61,105.24,98.17,95.47,93.81,90.38,85.88,62.75
IDN,70.06,73.48,76.85,79.15,79.61,84.3,86.83,92.62,94.46,99.52,100.34,99.7,101.32,98.98,108.58,112.99,107.87,108.22,108.64,111.41
IND,68.92,67.18,71.11,75.28,82.22,82.72,79.77,87.88,94.21,95.63,100.02,101.33,97.64,101.03,107.28,110.84,112.25,115.74,120.63,123.29
IRL,100.09,113.99,92.73,86.85,84.16,94.61,83.19,85.81,99.14,85.28,96.85,101.25,103.53,95.22,99.13,73.32,90.49,79.1,95.17,99.43
IRN,86.61,82.72,92.83,94.7,103.55,73.63,83.06,88.74,86.95,88.79,93.85,98.58,99.46,101.96,95.01,84.62,92.36,81.94,84.35,77.41
IRQ,123.31,116.69,123.73,126.38,120.78,104.25,106.49,124.06,133.51,134.28,155.09,144.82,76.18,79.0,75.67,72.82,127.79,158.63,127.72,104.22
ISL,64.87,89.6,99.32,104.67,102.12,101.16,87.28,102.39,79.12,92.05,70.14,81.79,100.47,117.73,111.79,82.85,109.87,102.84,101.66,117.58
ISR,90.65,102.57,100.73,99.17,100.08,92.38,99.06,96.76,98.53,103.08,103.73,102.91,97.89,99.21,97.34,92.34,96.15,93.42,94.81,99.92
ITA,104.1,124.07,118.73,112.64,108.89,111.5,112.97,108.31,108.45,100.58,100.67,95.4,103.06,101.54,96.92,95.4,93.87,97.24,95.16,93.95
JAM,110.09,105.21,95.86,108.62,109.28,96.74,103.24,93.01,100.86,101.83,100.4,100.3,97.31,102.39,99.28,102.89,100.47,97.61,104.45,111.66
JOR,58.44,68.42,72.51,71.83,66.59,65.37,73.4,84.57,87.52,83.21,86.82,88.57,103.93,107.5,88.05,90.6,85.61,86.8,95.89,98.36
JPN,106.01,107.94,110.45,105.08,108.09,108.94,104.43,100.44,100.36,101.42,101.07,101.89,99.82,98.3,98.65,96.95,97.86,95.99,95.82,94.6
KAZ,66.08,61.69,67.41,72.79,83.03,69.63,87.3,64.66,110.99,75.64,93.93,93.3,98.39,108.31,114.31,117.87,108.65,117.04,108.65,129.35
KEN,67.58,69.09,78.4,79.15,83.84,81.69,80.75,93.82,86.46,92.55,100.34,101.59,98.27,100.15,97.26,108.89,108.66,137.6,133.91,116.97
KGZ,84.42,91.41,84.09,86.77,88.23,88.75,94.67,89.03,92.11,88.86,94.88,90.44,103.82,105.74,107.3,109.29,110.09,109.04,97.94,106.82
KHM,37.27,34.69,47.12,51.68,55.08,61.56,65.08,70.8,82.12,85.39,86.93,94.78,97.45,107.77,110.25,113.63,112.94,116.1,131.19,130.37
KIR,55.79,70.37,70.77,83.68,86.74,87.01,87.08,87.51,87.6,88.86,90.2,89.61,90.19,120.2,120.15,107.65,92.88,92.85,92.93,95.75
KNA,484.6,625.43,290.38,84.19,88.82,92.85,90.75,87.4,108.78,104.63,105.43,102.0,98.04,99.96,104.33,105.11,111.43,107.75,109.84,108.37
KOR,102.79,111.45,109.58,107.3,106.04,109.74,108.86,101.3,99.66,97.44,99.72,105.44,97.64,96.92,96.22,97.18,97.12,90.26,95.82,93.62
KWT,47.84,49.76,55.39,63.7,68.41,68.56,71.54,75.44,107.96,101.55,121.84,109.54,96.91,93.55,103.95,102.01,121.89,92.27,104.95,109.27
LAO,34.84,36.68,38.64,39.68,43.1,46.5,52.83,57.91,64.61,69.68,74.44,90.44,103.79,105.77,97.29,99.09,98.73,102.2,104.6,113.65
LBN,88.8,97.8,89.99,93.99,91.77,94.14,86.09,92.7,83.29,82.79,87.27,93.97,98.05,107.98,108.32,102.29,99.58,97.95,97.15,97.9
LBR,84.04,87.3,90.71,87.51,100.98,97.42,90.28,91.79,93.96,99.98,95.93,90.47,97.33,112.21,94.53,99.78,106.06,108.58,111.76,115.6
LBY,90.99,86.18,87.63,87.38,89.79,90.24,91.22,94.93,97.59,100.26,99.73,100.06,98.5,101.44,99.31,99.17,96.44,99.85,98.85,98.35
LCA,171.8,161.85,123.45,135.8,128.3,158.87,148.65,108.74,110.83,92.31,101.35,102.31,101.3,96.39,100.37,104.32,98.66,79.91,72.91,77.63
LKA,73.32,71.87,76.67,77.44,76.07,82.84,78.53,98.79,96.64,98.01,103.56,97.76,104.53,97.71,86.75,94.14,95.85,107.34,117.02,95.73
LSO,100.36,99.73,99.85,93.9,91.64,92.16,89.03,128.68,109.65,105.35,110.27,114.24,102.87,82.89,149.5,132.65,86.25,87.47,119.14,107.64
LTU,64.36,59.98,59.79,39.96,57.55,65.15,71.89,56.13,66.63,87.13,80.95,91.1,108.63,100.28,102.91,76.2,94.54,117.67,99.34,105.08
LUX,107.51,130.12,110.88,112.68,107.49,120.22,120.09,104.98,102.66,95.01,104.69,108.7,105.53,85.77,90.01,103.18,92.85,89.56,86.94,96.39
LVA,54.91,55.74,66.38,58.13,70.5,72.68,68.95,62.37,62.55,84.77,79.1,82.21,112.14,105.64,107.8,71.02,106.48,117.21,100.47,105.2
MAC,85.46,87.56,89.74,92.57,97.19,96.47,97.14,97.19,95.28,92.57,97.19,100.42,99.97,99.61,99.61,99.66,101.69,102.03,102.6,103.18
MAR,78.78,78.85,70.26,88.95,68.37,77.46,96.59,96.81,99.43,91.87,101.51,101.96,110.39,87.66,107.35,117.05,108.12,93.14,118.58,106.83
MDA,94.74,99.82,92.62,86.5,69.53,101.64,85.58,84.95,93.98,66.04,96.57,104.33,87.74,107.93,121.19,128.96,126.53,79.73,135.27,93.04
MDG,74.29,77.91,88.16,90.7,92.54,96.27,103.85,106.3,105.45,110.29,97.67,101.75,98.43,99.82,97.24,101.87,102.83,103.99,105.75,108.17
MDV,149.13,183.88,143.97,160.55,132.78,130.45,122.7,116.82,106.11,98.15,94.23,98.07,99.75,102.18,101.42,100.61,108.02,108.65,94.11,93.7
MEX,78.26,80.13,77.53,82.2,84.18,86.77,81.92,85.72,82.01,90.02,93.11,97.86,97.14,105.0,110.96,113.1,112.3,111.12,111.91,115.12
MHL,137.33,85.0,97.92,120.83,101.0,130.67,119.33,113.33,98.33,110.0,116.67,83.33,90.0,126.67,126.67,80.0,90.04,90.04,90.04,90.84
MKD,73.78,82.62,83.85,84.83,80.27,87.47,90.92,95.33,91.77,89.03,94.88,91.64,104.14,104.22,79.24,101.3,94.74,102.86,96.24,102.74
MLI,51.11,46.53,50.98,49.99,53.18,63.44,71.06,72.0,83.24,85.25,90.04,89.18,96.9,113.91,115.23,125.08,128.69,126.5,126.74,133.12
MLT,93.38,103.75,98.72,112.07,99.41,109.58,97.72,104.26,106.88,98.93,100.98,105.18,100.45,94.37,93.98,65.69,59.71,55.87,53.89,53.79
MMR,72.89,77.85,86.04,95.99,100.57,107.24,109.54,110.94,103.88,100.25,103.46,99.86,100.9,99.24,97.07,100.45,98.16,96.55,98.9,94.24
MNE,,,,213.72,104.31,123.2,124.31,122.73,116.48,98.58,94.16,87.34,101.61,111.05,100.94,104.35,92.76,94.2,96.94,89.55
MNG,43.67,43.82,35.91,51.01,48.62,63.45,85.92,83.61,100.84,113.94,101.76,120.19,72.32,107.49,68.58,106.52,109.78,116.38,138.19,122.9
MOZ,82.53,85.72,78.58,90.33,91.53,84.64,103.13,113.07,120.94,120.79,109.13,102.31,95.65,102.04,115.68,135.99,144.9,139.32,151.17,157.47
MRT,60.85,54.91,60.34,58.23,62.1,62.88,59.31,80.77,73.36,94.55,93.59,108.91,96.41,94.67,111.63,122.02,105.19,116.02,140.7,145.03
MUS,124.22,126.6,118.34,115.43,104.87,110.04,114.71,109.31,107.85,102.77,99.93,103.38,99.95,96.67,95.77,83.33,88.44,70.56,74.1,67.76
MWI,44.78,47.37,40.38,54.45,61.84,62.75,73.64,72.95,75.16,77.3,90.3,105.77,98.75,95.49,111.86,114.83,121.09,128.17,134.07,135.51
MYS,78.7,82.89,86.05,90.4,89.28,95.17,91.62,90.97,99.75,101.2,100.55,101.21,104.44,94.36,106.57,102.78,103.03,101.74,97.74,97.93
NAM,70.88,82.79,82.12,94.05,87.42,85.81,86.25,91.1,92.45,99.67,91.12,100.72,103.3,95.98,108.31,111.76,99.04,116.68,116.61,116.27
NCL,70.15,81.07,82.08,83.92,79.19,81.51,73.03,74.02,72.58,82.56,71.58,75.95,108.43,115.62,111.75,116.05,116.19,117.7,105.13,94.33
NER,45.73,39.59,49.63,54.61,56.78,74.5,58.3,83.93,70.44,81.45,83.34,90.03,100.23,109.74,110.28,121.82,120.12,130.08,103.52,137.93
NGA,70.19,74.89,79.41,85.08,78.37,83.65,73.67,84.62,78.01,86.87,83.37,95.08,97.29,107.64,109.74,114.88,109.64,112.71,118.31,120.89
NIC,78.97,69.17,81.21,75.58,79.35,76.85,85.19,81.14,92.63,101.42,98.39,95.92,97.11,106.97,114.06,117.1,118.24,123.28,127.55,130.79
NLD,87.26,97.5,91.32,87.16,92.62,95.58,99.78,97.13,103.13,96.15,97.58,102.63,99.75,97.61,107.1,93.55,104.66,103.19,103.94,100.37
NOR,96.69,107.33,96.44,94.91,92.62,107.08,87.47,92.01,80.18,84.37,78.93,97.26,101.85,100.89,98.95,71.74,101.43,100.21,95.01,101.79
NPL,68.31,68.9,70.82,69.13,74.71,78.53,78.13,84.06,92.17,94.58,96.48,98.0,96.32,105.67,104.94,108.15,111.28,113.73,112.82,116.66
NRU,88.9,90.51,92.12,93.73,95.33,96.94,98.55,99.7,94.52,102.69,105.86,99.16,100.02,100.82,102.06,103.09,102.23,102.51,102.59,102.69
NZL,72.1,79.25,78.69,76.61,82.78,87.79,89.5,89.43,91.15,90.28,92.74,101.36,96.04,102.6,93.53,103.18,106.2,108.93,104.93,108.2
OMN,63.57,68.42,67.47,68.66,70.43,74.36,78.35,87.78,82.97,84.98,88.42,89.89,103.07,107.05,133.98,137.49,139.81,160.11,154.29,161.69
PAK,75.29,84.67,86.38,84.32,87.93,92.97,94.14,90.1,98.69,94.65,101.08,102.34,97.1,100.56,105.46,99.66,100.32,105.14,113.42,104.13
