country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
POL,188.0,211.0,234.0,253.0,352.0,432.0,470.0,570.0,757.0,844.0,869.0,872.0,872.0,861.0,861.0,823.0,798.0,782.0,787.0,773.0
PRT,57.0,55.0,51.0,51.0,52.0,55.0,54.0,52.0,51.0,49.0,46.0,47.0,47.0,45.0,43.0,40.0,,,,
PSE,26.0,27.0,28.0,32.0,34.0,36.0,38.0,39.0,45.0,47.0,48.0,48.0,49.0,48.0,48.0,48.0,48.0,46.0,47.0,49.0
QAT,,,,,,43.0,44.0,43.0,42.0,42.0,42.0,43.0,43.0,44.0,45.0,46.0,47.0,,,
ROU,57.0,55.0,59.0,53.0,54.0,62.0,68.0,73.0,77.0,77.0,81.0,81.0,82.0,84.0,86.0,85.0,81.0,81.0,80.0,81.0
RUS,266.0,412.0,414.0,539.0,592.0,561.0,550.0,556.0,534.0,292.0,261.0,254.0,251.0,242.0,230.0,221.0,213.0,213.0,210.0,195.0
RWA,,,,,,,,,,,,,,,,4.0,4.0,5.0,5.0,5.0
SAU,70.0,73.0,77.0,86.0,111.0,127.0,135.0,146.0,150.0,158.0,163.0,169.0,171.0,176.0,188.0,200.0,204.0,207.0,224.0,269.0
SGP,475.0,536.0,564.0,461.0,472.0,455.0,459.0,461.0,462.0,472.0,479.0,484.0,483.0,479.0,483.0,482.0,470.0,459.0,442.0,425.0
SVK,9.0,8.0,7.0,187.0,160.0,125.0,107.0,90.0,147.0,69.0,67.0,,,,,,,,,
SVN,134.0,140.0,116.0,100.0,87.0,84.0,76.0,72.0,66.0,61.0,55.0,51.0,46.0,38.0,35.0,31.0,29.0,27.0,25.0,24.0
SWZ,5.0,6.0,6.0,6.0,6.0,,,,,,,,,,,,,,,
SYC,,,,,,,,,,,1.0,2.0,3.0,8.0,22.0,26.0,33.0,40.0,47.0,46.0
THA,419.0,463.0,504.0,518.0,523.0,525.0,535.0,541.0,545.0,558.0,584.0,613.0,639.0,656.0,688.0,704.0,725.0,743.0,776.0,810.0
TUN,45.0,44.0,45.0,48.0,51.0,50.0,52.0,56.0,57.0,59.0,71.0,77.0,78.0,79.0,81.0,82.0,81.0,80.0,80.0,82.0
TUR,244.0,253.0,257.0,259.0,259.0,250.0,248.0,263.0,263.0,242.0,235.0,226.0,392.0,380.0,374.0,377.0,378.0,371.0,379.0,461.0
TZA,,,,,,,,,,,,,,,,,22.0,22.0,22.0,22.0
UKR,,,,,,,,,,,,172.0,158.0,121.0,94.0,78.0,,,,
USA,5295.0,5226.0,5145.0,5133.0,5109.0,4666.0,4401.0,4279.0,4171.0,4102.0,4180.0,4369.0,4381.0,4331.0,4336.0,4013.0,3910.0,4104.0,4774.0,4642.0
VEN,54.0,52.0,51.0,55.0,59.0,62.0,62.0,55.0,41.0,41.0,39.0,37.0,,,,,,,,
VNM,,,,,,330.0,445.0,634.0,687.0,697.0,678.0,670.0,684.0,696.0,728.0,749.0,745.0,745.0,749.0,402.0
ZAF,390.0,369.0,348.0,359.0,374.0,367.0,353.0,352.0,347.0,338.0,322.0,322.0,316.0,303.0,294.0,289.0,274.0,264.0,252.0,237.0
ZMB,10.0,11.0,12.0,14.0,,,,,20.0,,,,,,,,,23.0,22.0,22.0
