country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
GBR,,,,,,,,,,,,,98.91083,97.35402,98.23234,,
GEO,105.50297,109.53354,103.87401,96.06739,108.24424,105.19697,102.43761,102.08832,115.39791,115.54854,97.36726,92.49942,94.53889,90.41724,,101.47393,
GHA,84.24508,83.45154,89.50241,102.21849,105.45119,108.20623,107.6767,,107.20216,108.29383,106.15057,102.35135,107.16632,,101.85673,99.92681,103.34971
GIB,,,,,,,,,,,,,,118.26087,100.87336,,
GIN,78.79031,84.81034,84.96564,86.13592,88.86003,89.94678,98.29035,102.00848,104.94924,106.17457,108.96775,112.35186,,123.3816,,,
GMB,93.80236,90.59897,86.4047,86.35457,83.04064,85.0633,,90.32133,88.63636,92.85977,97.45557,105.06207,103.75955,100.06828,,,
GNB,,,,,,,,162.4128,,,,,,,,,
GNQ,91.16055,,83.19482,,,81.65294,71.73597,70.52219,71.01377,71.29416,,,63.10817,,,,
GRC,101.24601,101.05103,97.03742,96.65444,98.93801,,,102.5724,101.82625,102.33052,101.22958,99.15379,103.26313,101.1141,99.243,,
GRD,106.26896,,104.34783,,106.7033,106.95553,117.61905,112.8269,,,117.2043,103.38983,107.01944,103.71945,104.52156,98.21053,
GTM,,123.83467,121.0135,122.61506,122.54474,121.81776,132.541,112.6485,110.24989,98.2804,100.46127,101.40239,104.73265,120.71577,105.23463,105.9145,
GUY,107.77392,,91.58221,89.74332,92.31445,95.82714,87.10756,97.99127,99.41437,95.73898,,,,,,,
HKG,,,,,,,,,,110.3744,114.15575,116.45967,112.29427,104.50549,104.92398,110.50432,
HND,122.58139,117.06619,112.06153,119.77212,,109.63797,106.67548,110.56025,107.75206,104.29036,99.2877,100.55918,100.675,94.62677,90.74058,,
HRV,105.74529,,101.24858,95.39508,91.48996,91.24376,90.41686,91.55638,95.17839,101.84633,102.42472,99.68808,98.03564,97.02223,,,
