country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
TTO,4.02748,4.23197,4.42513,,2.97683,5.46358,4.72431,5.20801,,,,,,,,,
TUN,7.30583,5.73726,6.62059,4.73174,5.70845,6.47182,5.07358,4.44207,,,5.46855,5.08934,0.02235,8.32024,8.13358,,
TUR,,3.33816,2.72218,2.69857,2.34606,2.1871,1.86621,1.83261,2.54392,2.5489,2.23837,2.01788,1.88594,2.06132,2.34436,,
TUV,,,,,,,,,,,,,0.14144,0.16077,,0.16234,
TZA,,5.42429,5.93044,4.96552,4.18099,,2.2709,2.26976,,2.53289,3.34094,,,4.21884,,1.70771,
UGA,13.1008,13.70738,13.34009,,14.56338,10.78432,13.94749,10.52562,10.03025,10.42712,10.14259,6.9567,7.06928,7.70546,8.62498,,
UKR,0.11808,0.12464,0.10861,0.1185,0.11842,0.11633,0.09253,0.07092,0.064,0.05572,0.05473,0.05666,0.05124,0.06151,0.05036,0.05587,
URY,6.85915,6.04315,6.07991,5.70762,5.59163,5.42433,4.21668,4.38324,4.25193,4.27982,3.89699,3.69716,3.55597,3.39546,,,
USA,,,,,,,,,,,,,,,1.55674,,
UZB,0.01666,0.01215,0.00914,0.00876,0.00571,0.00447,0.00279,0.00534,0.0018,0.00317,0.00323,0.00386,0.00281,0.00183,0.00173,0.00133,
VCT,7.76613,5.2464,3.01262,,,3.88587,,3.44477,3.50284,3.68822,3.57197,1.88217,3.37061,1.55255,2.12933,1.27437,
VEN,5.77144,5.68424,5.11833,4.58625,3.67121,2.54604,2.52195,2.6526,2.52393,2.72575,2.77606,2.12502,2.13484,2.15049,2.10747,,
VGB,4.20736,2.49816,4.93562,4.85915,2.69179,,4.69361,4.30868,4.44592,3.46859,3.85873,3.85604,3.18674,1.5544,2.04604,,
VNM,1.91832,,,,,,,,,,0.71279,0.68691,0.61033,0.50674,0.50676,0.48907,
VUT,,9.7308,,,12.30529,11.53846,12.67067,11.98627,,,13.61329,,,,,,
WSM,,,,,0.91167,,0.84433,0.73381,1.84738,1.02154,,1.15397,1.13526,1.03276,1.1611,0.83014,
YEM,3.69323,3.69528,4.33306,,,5.01896,,5.74839,,5.83517,7.29754,,,5.22239,,,
ZAF,4.54183,7.50757,,,,,,,,,,,7.52795,6.80075,,,
ZMB,,6.81033,6.01386,6.47731,6.15534,5.65548,5.89227,5.66962,5.65246,5.13346,5.3505,,,,,,
ZWE,,,,,,,,,,1.8584,1.66942,,,,,,
