country_code,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
GNB,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175
GNQ,0.01884,0.01932,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198,0.0198
GRC,9.3718333333,9.5076666667,9.6435,9.6316,9.6197,9.698275,9.77735,9.855425,9.935,9.935,9.925,9.916,9.908,10.136,10.134,10.122,10.115,10.122,10.224
GRD,,,0.01,0.0104555556,0.0109111111,0.0113666667,0.0118222222,0.0122777778,0.0127333333,0.0131888889,0.0136444444,0.0141,0.0141,0.0141,0.0141,0.0141,0.0141,0.0141,0.0141
GTM,2.7860785714,2.9654190476,3.1447595238,3.3241,3.3241,3.3241,3.3241,3.3241,3.3241,3.3241,3.3241,3.3241,3.3241,3.3241,3.3241,3.3241,3.3241,3.3241,3.3241
GUY,1.59392,1.57856,1.5632,1.5395,1.5158,1.4921,1.4684,1.4447,1.4447,1.4447,1.4447,1.4447,1.4447,1.4447,1.4447,1.4447,1.4447,1.4447,1.4447
HND,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607,1.607
HRV,0.6121142857,0.6068714286,0.6154428571,0.6343571429,0.6509714286,0.6631,0.6898,0.683004,0.664407,0.652752,0.628908,0.579912,0.620842,0.636611,0.675973,0.668706,0.672,0.658,0.665
HTI,1.3791142857,1.3909285714,1.4027428571,1.4145571429,1.4263714286,1.4381857143,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45
HUN,5.7053333333,5.6506666667,5.596,5.5413333333,5.4866666667,5.432,6.342,5.37,5.225,5.051,5.25,3.923,4.03,3.959,4.73652,4.918461498,4.463075,4.6726,4.6726
IDN,133.7759375,140.61125,147.4465625,154.281875,161.1171875,167.9525,174.7878125,181.623125,188.4584375,195.29375,202.1290625,208.964375,215.7996875,222.635,222.635,222.635,222.635,222.635,222.635
IND,655.57947,625.2397,628.94975,632.6598,636.36985,640.0799,643.78995,647.5,647.5,647.5,647.5,647.5,647.5,647.5,647.5,647.5,647.5,647.5,647.5
IRL,0.8675454545,0.8332727273,0.799,0.7645,0.73,0.7435,0.757,0.8314444444,0.9058888889,0.9803333333,1.0547777778,1.1292222222,1.2036666667,1.2781111111,1.3525555556,1.427,1.538,1.544,1.581
IRN,91.94925,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95
IRQ,60.4201857143,58.5627142857,56.7052428571,54.8477714286,52.9903,51.1328285714,49.2753571429,47.4178857143,45.5604142857,43.6979428571,41.8404714286,39.983,34.904,38.51,43.063,33.564,56.618,45.04,42.4237
ISL,0.165,0.165,0.1813583333,0.1977166667,0.214075,0.2304333333,0.2467916667,0.26315,0.278675,0.294,0.2911,0.2754,0.2795,0.26,0.29,0.29,0.29,0.29,0.29
ISR,1.72,1.419,1.4058333333,1.3926666667,1.3795,1.3663333333,1.3531666667,1.34,1.3012,1.2624,1.223,1.184,1.146,1.199,1.201,1.112,1.164,1.276,1.53
ITA,40.0581804029,38.3933960928,36.6816117827,35.0489941392,33.4163764957,53.5620555556,33.5934269231,33.7009521368,33.8084773504,33.9160025641,33.9835277778,33.9718222222,33.9601166667,33.8684111111,33.7767055556,33.685,33.845,33.645,33.645
JAM,1.2239285714,1.2535714286,1.2832142857,1.3128571429,1.3425,1.3721428571,1.4017857143,1.4314285714,1.4610714286,1.4907142857,1.5203571429,1.55,0.83,1.35,1.3359867925,1.321973585,1.3079603775,1.1955552039,1.3401924873
JOR,0.7432214286,0.8027785714,0.8662,0.917,0.932,0.928,0.863,0.893,0.796,0.849,0.901,0.9698,0.8682,0.9036,0.9069,0.923,0.94184,0.95752,0.92562
JPN,84.11,83.77,83.43,83.09,82.75,81.986,81.222,81.0045714286,80.7871428571,80.5697142857,80.3522857143,80.1348571429,79.9174285714,79.7,79.3,79.1,78.4,78.4,78.4
KAZ,22.96,23.64,24.8,21.24,22.81,20.47,21.54,23.81,21.95,21.39,22.53,23.08,21.66,21.63,22.45,23.542,23.516,24.585,24.585
KEN,2.32,2.4482857143,2.5765714286,2.7048571429,2.8331428571,2.9614285714,3.0897142857,3.218,3.2184,3.2188,3.2192,3.2196,3.22,4.032,4.032,4.032,4.032,4.032,4.032
KGZ,8.8935,8.498,8.1025,7.707,7.707,7.707,7.707,7.707,7.707,7.707,7.707,7.707,7.707,7.707,7.707,7.707,7.707,7.707,7.707
KHM,,,,2.184,2.184,2.184,2.184,2.184,2.184,2.184,2.184,2.184,2.184,2.184,2.184,2.184,2.184,2.184,2.184
KNA,,,,,,,,,,0.0122,0.0122,0.0122,0.0122,0.0122,0.0122,0.0122,0.0122,0.0122,0.0122
KOR,29.1776666667,29.1873333333,29.197,29.197,29.197,29.197,29.197,29.197,29.197,29.197,29.197,29.197,29.197,29.197,29.197,29.197,29.197,29.197,29.197
KWT,0.4353692308,0.4557384615,0.4761076923,0.4964769231,0.5168461538,0.5372153846,0.5575846154,0.5779538462,0.5983230769,0.6186923077,0.6390615385,0.6594307692,0.6798,0.715,0.7701,0.7701,0.7701,0.7701,0.7701
LAO,,,3.493,3.946,4.399,4.852,5.305,5.758,6.211,6.664,7.117,7.57,7.85,7.66,7.32,7.32,7.35,7.35,7.35
LBN,1.1922,1.1676,1.096,1.1676,1.2392,1.3108,1.3824,1.454,1.5256,1.5972,1.6688,1.7404,1.812,1.812,1.812,1.812,1.812,1.812,1.812
LBR,0.13986,0.14288,0.1459,0.1459,0.1459,0.1459,0.1459,0.1459,0.1459,0.1459,0.1459,0.1459,0.1459,0.1459,0.1459,0.1459,0.1459,0.1459,0.1459
LBY,4.6551,4.7708,4.8865,5.0055714286,5.1246428571,5.2437142857,5.3627857143,5.4818571429,5.6009285714,5.72,5.72,5.72,5.72,5.72,5.72,5.72,5.72,5.72,5.72
LCA,,,,,0.0429,0.0429,0.0429,0.0429,0.0429,0.0429,0.0429,0.0429,0.0429,0.0429,0.0429,0.0429,0.0429,0.0429,0.0429
LKA,12.97184,12.95892,12.946,12.946,12.946,12.946,12.946,12.946,12.946,12.946,12.946,12.946,12.946,12.946,12.946,12.946,12.946,12.946,12.946
LSO,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438,0.0438
LTU,2.5642,2.4623,2.3604,2.3122,2.264,1.8546,1.4452,1.0358,0.6264,0.5368,0.4472,0.3576,0.3818,0.3079,0.259,0.25439,0.25439,0.25439,0.25439
LUX,0.05528,0.0539,0.05252,0.05114,0.04976,0.04838,0.047,0.0476,0.0463,0.0446,0.0431,0.046,0.0448,0.0444,0.0456,0.0522,0.0493,0.0478,0.0478
LVA,0.23692,0.22934,0.22176,0.21418,0.2066,0.2288,0.3949,0.2752,0.3691,0.2482,0.236,0.1685,0.1767,0.185857867,0.181117561,0.183349,0.178629,0.181211,0.181211
MAR,14.283,13.753,13.223,12.693,12.163,11.633,11.103,10.573,10.573,10.573,10.573,10.573,10.573,10.573,10.573,10.573,10.573,10.573,10.573
MCO,0.0062,0.0055,0.0057,0.0056,0.0055,0.0052,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
MDA,0.864,0.852,0.852,0.854,0.854,0.885,0.865,0.851,0.847,0.85,0.839,0.837,0.84,0.843,0.84,0.837,0.839,0.846,0.846
MDG,13.42234,13.43992,13.4575,13.4575,13.4575,13.4575,13.4575,13.4575,13.4575,13.4575,13.4575,13.4575,13.4575,13.4575,13.4575,13.4575,13.4575,13.4575,13.4575
MDV,0.0050125,0.00495,0.0043428571,0.0044619048,0.0046380952,0.0047,0.0028571429,0.0010142857,0.0047,0.0047,0.0047,0.0047,0.0047,0.0047,0.0047,0.0047,0.0047,0.0047,0.0047
MEX,74.7,75.2,76.2,77.0,78.65,79.7809,76.64,79.63,79.48,82.73,81.65,84.93,85.66,86.577,87.84,88.84,89.351,89.548,89.944
MKD,0.8077333333,0.9822666667,1.1568,0.854,0.5512,0.79915,1.0471,0.909,0.7709,0.6328,0.4947,0.6777413333,0.8607826667,1.043824,1.598767,2.15371,1.59918,1.584035,1.56889
MLI,5.1239473684,5.1446315789,5.1653157895,5.186,5.186,5.186,5.186,5.186,5.186,5.186,5.186,5.186,5.186,5.186,5.186,5.186,5.186,5.186,5.186
MLT,0.03456,0.0346,0.03568,0.03624,0.0368,0.0358,0.0317,0.0409,0.0381,0.0401,0.0461,0.045,0.0418,0.0419,0.046,0.0427346165,0.0407337874,0.0412066364,0.0395314361
MMR,33.231,33.231,33.231,33.231,33.231,33.231,33.231,33.231,33.231,33.231,33.231,33.231,33.231,33.231,33.231,33.231,33.231,33.231,33.231
MNE,,,,0.1622666667,0.1694333333,0.1609,0.1609,0.1609,0.1609,0.1609,0.1609,0.1609,0.1609,0.1609,0.1609,0.1609,0.1609,0.1609,0.1609
MNG,0.5141538462,0.5227692308,0.5112,0.54,0.5436666667,0.5473333333,0.551,0.5307666667,0.5105333333,0.4903,0.4700666667,0.4498333333,0.4296,0.4624,0.4624,0.4624,0.4624,0.4624,0.4624
MOZ,0.9967628571,1.0434742857,1.0901857143,1.1284671429,1.1667485714,1.20503,1.2433114286,1.2815928571,1.3198742857,1.3581557143,1.3964371429,1.4347185714,1.473,1.473,1.473,1.473,1.473,1.473,1.473
MRT,1.40705,1.343,1.3482,1.3482,1.3482,1.3482,1.3482,1.3482,1.3482,1.3482,1.3482,1.3482,1.3482,1.3482,1.3482,1.3482,1.3482,1.3482,1.3482
MUS,0.725,0.708,0.691,0.682,0.63,0.766,0.632,0.637,0.571,0.582,0.608,0.62,0.612,0.62,0.61,0.591,0.595,0.607,0.604
MWI,1.34428,1.35054,1.3568,1.3568,1.3568,1.3568,1.3568,1.3568,1.3568,1.3568,1.3568,1.3568,1.3568,1.3568,1.3568,1.3568,1.3568,1.3568,1.3568
MYS,5.7573684211,5.7964210526,5.8355210526,5.8745263158,5.9135789474,5.9526315789,5.9916842105,6.0307368421,6.0697894737,6.1088421053,6.1478947368,6.1869473684,6.226,6.552,6.707,6.707,6.707,6.707,6.707
NAM,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819,0.2819
NER,0.9267058824,0.9551529412,0.9836,1.0422555556,1.1009111111,1.1595666667,1.2182222222,1.2768777778,1.3355333333,1.3941888889,1.4528444444,1.5115,1.7215,1.7472,1.581289,2.431511,2.5833078,2.5833078,2.5833078
NGA,11.0638,11.3174,11.571,11.7512,11.9314,12.1116,12.2918,12.472,12.472,12.472,12.472,12.472,12.472,12.472,12.472,12.472,12.472,12.472,12.472
NIC,1.4734857143,1.4911428571,1.5088,1.5198,1.5308,1.5418,1.5269109091,1.5120218182,1.4971327273,1.4691186364,1.4411045455,1.4130904545,1.3850763636,1.3570622727,1.3290481818,1.3010340909,1.2724,1.27302,1.27302
NLD,10.23265,10.891725,11.5508,11.2462,10.94,10.71,11.41,10.93,10.19,10.72,10.64,9.49,8.411,8.0234,7.9162,8.0902,8.4034,8.306,7.9462
NOR,2.5786571429,2.8092714286,2.7391857143,2.939,3.026,2.93425,2.8425,2.8056,2.7686,2.7317,2.7538,2.77877,2.71333,2.64789,2.69063,2.688451652,2.686463304,2.684324956,2.64249
NPL,9.52326,9.51018,9.4971,9.4971,9.4971,9.4971,9.4971,9.4971,9.4971,9.4971,9.4971,9.4971,9.4971,9.4971,9.4971,9.4971,9.4971,9.4971,9.4971
NZL,4.1502857143,4.4028571429,4.6554285714,4.908,4.98125,5.0545,5.12775,5.201,6.3695,7.538,8.7065,9.875,9.875,9.875,9.875,9.875,9.875,9.875,9.875
OMN,1.186,1.2308,1.2756,1.3204,1.3652,1.41,1.4548,1.4996,1.5444,1.5892,1.634,1.634,1.634,1.634,1.634,1.634,1.634,1.634,1.634
PAK,176.38725,177.663,178.93875,180.4425,181.94625,183.5,183.09,185.28,179.48,187.88,183.5,194.87,196.9,199.77,199.97,192.74,177.11,189.59,264.19
PAN,,,,,,,,1.037,1.0962666667,1.1555333333,1.2148,1.2011,1.2513,1.2114,1.2114,1.2114,1.2114,1.2114,1.2114
PER,,,,,,13.56,15.9420761799,18.3191523599,20.6962285398,23.0733047198,25.4503808997,27.8274570796,30.2045332596,32.5816094395,34.9586856195,37.3357617994,38.55,38.55,38.55
PHL,,,,78.89,81.496,82.489,81.556,83.273,84.059,84.248,84.447,84.432,86.4,87.11,91.79128,92.15781079,85.99451398,87.47726918,89.00036353
PNG,0.34382,0.36796,0.3921,0.3921,0.3921,0.3921,0.3921,0.3921,0.3921,0.3921,0.3921,0.3921,0.3921,0.3921,0.3921,0.3921,0.3921,0.3921,0.3921
POL,11.7792,11.8382,11.8978,11.9574,12.02,11.36,11.51,10.87,11.91,11.47,11.24,10.631,10.448,10.289,10.08,9.598,8.983979,8.667,9.267
PRI,0.9416,0.97,0.9984,1.00212,1.00584,1.00938,1.01328,1.017,0.98836,0.9602,0.9318,0.9034,0.875,0.875,0.875,0.875,0.875,0.875,0.875
PRK,8.61692,8.63736,8.6578,8.6578,8.6578,8.6578,8.6578,8.6578,8.6578,8.6578,8.6578,8.6578,8.6578,8.6578,8.6578,8.6578,8.6578,8.6578,8.6578
PRT,9.9645676692,9.731201203,9.4978347368,9.0587968421,9.146,9.0792888889,9.0125777778,8.9458666667,8.8791555556,8.8124444444,8.7457333333,8.6790222222,8.6123111111,8.5456,6.16147,6.12953,6.12953,6.12953,6.12953
PRY,0.9909545455,1.1579393939,1.3249242424,1.4919090909,1.6588939394,1.8258787879,1.9786136364,2.1313484848,2.25275,2.413,2.413,2.413,2.413,2.413,2.413,2.413,2.413,2.413,2.413
PSE,0.3409166667,0.3808,0.408,0.3944866667,0.37759,0.3606933333,0.3437966667,0.2708,0.2669,0.2926,0.3024,0.2745,0.2912,0.2806,0.288,0.2997,0.3296,0.3524,0.3348
QAT,0.19816,0.20958,0.217,0.22115,0.2253,0.22945,0.2336,0.23775,0.2419,0.24605,0.2502,0.2521,0.25,0.2508,0.25,0.25,0.25,0.25,0.25
ROU,8.508,7.124,6.11,5.33,6.884,7.22,6.876,6.219,6.592,6.482,6.418,6.282,6.465,6.374,6.773,6.416,6.993,7.396,7.864
RUS,65.3333333333,64.9,69.3,64.0333333333,63.6,63.1666666667,62.7333333333,69.7,61.8666666667,64.0,61.0,70.81,62.44,64.79,64.41,64.82,64.82,64.82,64.82
RWA,0.2110768421,0.2314357895,0.2517947368,0.2766665414,0.3015383459,0.3264101504,0.3512819549,0.3761537594,0.4010255639,0.4258973684,0.4507691729,0.4756409774,0.500512782,0.5253845865,0.550256391,0.5751281955,0.61,0.61,0.61
SAU,20.5959875,20.88325,21.4756875,22.64,22.4670833333,22.2941666667,22.12125,21.9483333333,21.7754166667,21.6025,21.46175,21.473,22.773,22.31,22.943,23.38,23.38,23.38,23.38
SDN,,,,,,,,,,26.935,26.935,26.935,26.935,26.935,26.935,26.935,26.935,26.935,26.935
